部门代码,部门名称,用人司局,机构性质,招考职位,职位属性,职位分布,职位简介,职位代码,机构层级,考试类别,招考人数,专业,学历,学位,政治面貌,基层工作最低年限,服务基层项目工作经历,是否在面试阶段组织专业能力测试,面试人员比例,工作地点,落户地点,备注,部门网站,咨询电话1,咨询电话2,咨询电话3
105000,教育部,机关司局,中央国家行政机关（本级）,驻外储备人员,普通职位,其他职位,根据工作需要适时派出到驻外使领馆工作，需服从工作安排。派出前从事教育干部人事人才事务及政策制定、调查研究等工作。,200110009001,中央,中央机关及其省级直属机构综合管理类,2,学科门类：工学,仅限硕士研究生,硕士,中共党员,无限制,无限制,否,5:1,北京市,北京市,要求本科及研究生阶段均有学历和学位；大学英语六级成绩达到合格或425分以上;能适应工作加班、经常出差等工作需要。（具体解释参见教育部人事司网站公告）,www.moe.gov.cn,010-66096306,,
106000,科学技术部,科学技术部机关司局,中央国家行政机关（本级）,综合或业务处室一级主任科员及以下1（英语驻外储备）,普通职位,其他职位,从事科技管理相关工作，需具备较强的文字表达、组织协调沟通能力。适时派出驻外工作，需服从驻外工作安排。,200110001005,中央,中央机关及其省级直属机构综合管理类,2,学科门类为理学（07）、工学（08）,硕士研究生及以上,与最高学历相对应的学位,中共党员,无限制,无限制,是,5:1,北京市,北京市,大学英语六级成绩在550分（旧体制六级考试成绩为优秀）以上或英语专业八级合格。最高学历、学位专业需满足专业要求。专业能力测试内容为英语测试，重点考查英语的实际应用能力，占综合成绩的比例为15%。请按《关于科技部2022年度公务员考试录用有关事项的说明》要求，填写报名信息。,http://www.most.gov.cn,010-58881789,010-58881749,
106000,科学技术部,科学技术部机关司局,中央国家行政机关（本级）,综合或业务处室一级主任科员及以下2（英语驻外储备）,普通职位,其他职位,从事国际科技合作相关工作，需具备较强的英文听、说、读、写、译能力及中文文字表达能力。适时派出驻外工作，需服从驻外工作安排。,200110001006,中央,中央机关及其省级直属机构综合管理类,2,本科阶段所学专业学科门类为工学（08），研究生阶段所学专业学科门类为理学（07）或工学（08）,硕士研究生及以上,与最高学历相对应的学位,中共党员,无限制,无限制,是,5:1,北京市,北京市,大学英语六级成绩在550分（旧体制六级考试成绩为优秀）以上或英语专业八级合格。最高学历、学位专业需满足专业要求。专业能力测试内容为英语测试，重点考查英语的实际应用能力，占综合成绩的比例为15%。请按《关于科技部2022年度公务员考试录用有关事项的说明》要求，填写报名信息。,http://www.most.gov.cn,010-58881789,010-58881749,
106000,科学技术部,科学技术部机关司局,中央国家行政机关（本级）,综合或业务处室一级主任科员及以下3,普通职位,其他职位,从事科技管理相关工作，需具备较强的文字表达、组织协调沟通能力。,200110001007,中央,中央机关及其省级直属机构综合管理类,3,学科门类为理学（07）、工学（08）、经济学（02）,硕士研究生及以上,与最高学历相对应的学位,中共党员,二年,无限制,是,5:1,北京市,北京市,大学英语六级成绩在500分（旧体制六级考试成绩为优秀）以上或英语专业八级合格。最高学历、学位专业需满足专业要求。专业能力测试内容为英语测试，重点考查英语的实际应用能力，占综合成绩的比例为15%。请按《关于科技部2022年度公务员考试录用有关事项的说明》要求，填写报名信息。,http://www.most.gov.cn,010-58881789,010-58881749,
106000,科学技术部,科学技术部机关司局,中央国家行政机关（本级）,综合或业务处室一级主任科员及以下4,普通职位,其他职位,从事科技管理相关工作，需具备较强的文字表达、组织协调沟通能力。,200110001008,中央,中央机关及其省级直属机构综合管理类,3,学科门类为理学（07）、工学（08）,硕士研究生及以上,与最高学历相对应的学位,中共党员,二年,无限制,是,5:1,北京市,北京市,大学英语六级成绩在500分（旧体制六级考试成绩为优秀）以上或英语专业八级合格。最高学历、学位专业需满足专业要求。专业能力测试内容为英语测试，重点考查英语的实际应用能力，占综合成绩的比例为15%。请按《关于科技部2022年度公务员考试录用有关事项的说明》要求，填写报名信息。,http://www.most.gov.cn,010-58881789,010-58881749,
106000,科学技术部,科学技术部机关司局,中央国家行政机关（本级）,综合或业务处室一级主任科员及以下5,普通职位,其他职位,从事科技管理相关工作，需具备较强的文字表达、组织协调沟通能力。,200110001009,中央,中央机关及其省级直属机构综合管理类,3,学科门类为理学（07）、工学（08）、农学（09）、医学（10）,硕士研究生及以上,与最高学历相对应的学位,中共党员,二年,无限制,是,5:1,北京市,北京市,大学英语六级成绩在500分（旧体制六级考试成绩为优秀）以上或英语专业八级合格。最高学历、学位专业需满足专业要求。专业能力测试内容为英语测试，重点考查英语的实际应用能力，占综合成绩的比例为15%。请按《关于科技部2022年度公务员考试录用有关事项的说明》要求，填写报名信息。,http://www.most.gov.cn,010-58881789,010-58881749,
106000,科学技术部,科学技术部政策法规与创新体系建设司,中央国家行政机关（本级）,综合或业务处室一级主任科员及以下（英语驻外储备,普通职位,其他职位,从事政策研究及科技计划管理相关工作，需具备较强的文字表达、组织协调沟通能力。适时派出驻外工作，需服从驻外工作安排。,200110002001,中央,中央机关及其省级直属机构综合管理类,1,学科门类为工学（08）,仅限博士研究生,与最高学历相对应的学位,中共党员,无限制,无限制,是,5:1,北京市,北京市,大学英语六级成绩在550分（旧体制六级考试成绩为优秀）以上或英语专业八级合格。最高学历、学位专业需满足专业要求。专业能力测试内容为英语测试，重点考查英语的实际应用能力，占综合成绩的比例为15%。请按《关于科技部2022年度公务员考试录用有关事项的说明》要求，填写报名信息。,http://www.most.gov.cn,010-58881789,010-58881749,
107000,工业和信息化部,办公厅,中央国家行政机关（本级）,电子政务处一级主任科员及以下,普通职位,其他职位,承担电子政务、政府信息公开、门户网站管理等工作,200110001001,中央,中央机关及其省级直属机构综合管理类,1,工学类（学科门类）,硕士研究生及以上,与最高学历相对应的学位,中共党员,二年,无限制,否,5:1,北京市西城区,北京市西城区,本科及以上学习阶段均要求取得毕业证和学位证；职位要求专业为报考者研究生所学专业（含相应的专业硕士专业）。,www.miit.gov.cn,010-68208718,010-68205929,
107000,工业和信息化部,财务司,中央国家行政机关（本级）,业务处室一级主任科员及以下,普通职位,其他职位,承担预算管理、财务管理、资金管理等工作,200110004001,中央,中央机关及其省级直属机构综合管理类,2,应用经济学（一级学科）、会计学,硕士研究生及以上,与最高学历相对应的学位,中共党员,二年,无限制,否,5:1,北京市西城区,北京市西城区,本科及以上学习阶段均要求取得毕业证和学位证；职位要求专业为报考者研究生所学专业（含相应的专业硕士专业）。,www.miit.gov.cn,010-68208718,010-68205929,
107000,工业和信息化部,科技司,中央国家行政机关（本级）,技术创新处一级主任科员及以下,普通职位,其他职位,承担工业和信息化领域技术创新、产学研合作等方面管理工作,200110006001,中央,中央机关及其省级直属机构综合管理类,1,机械工程、材料科学与工程、电气工程、电子科学与技术、信息与通信工程、计算机科学与技术、管理科学与技术（以上均为一级学科）,硕士研究生及以上,与最高学历相对应的学位,中共党员,二年,无限制,否,5:1,北京市西城区,北京市西城区,本科及以上学习阶段均要求取得毕业证和学位证；职位要求专业为报考者研究生所学专业（含相应的专业硕士专业）。,www.miit.gov.cn,010-68208718,010-68205929,
107000,工业和信息化部,中小企业局,中央国家行政机关（本级）,服务建设处一级主任科员及以下,普通职位,其他职位,承担中小企业运行监测统计调查、经济运行分析研判等工作,200110008001,中央,中央机关及其省级直属机构综合管理类,1,应用经济学、数学、统计学（以上均为一级学科）,硕士研究生及以上,与最高学历相对应的学位,中共党员,二年,无限制,否,5:1,北京市西城区,北京市西城区,本科及以上学习阶段均要求取得毕业证和学位证；职位要求专业为报考者研究生所学专业（含相应的专业硕士专业）。,www.miit.gov.cn,010-68208718,010-68205929,
107000,工业和信息化部,中小企业局,中央国家行政机关（本级）,创业创新处一级主任科员及以下,普通职位,其他职位,承担中小企业创业创新相关政策研究、组织实施等工作,200110008002,中央,中央机关及其省级直属机构综合管理类,1,本科为工学类，且研究生为管理学类（以上均为学科门类）,硕士研究生及以上,与最高学历相对应的学位,不限,二年,无限制,否,5:1,北京市西城区,北京市西城区,本科及以上学习阶段均要求取得毕业证和学位证；职位要求的研究生所学专业含相应的专业硕士专业。,www.miit.gov.cn,010-68208718,010-68205929,
107000,工业和信息化部,节能与综合利用司,中央国家行政机关（本级）,业务处室一级主任科员及以下,普通职位,其他职位,承担拟订并组织实施工业绿色低碳发展政策等工作,200110009001,中央,中央机关及其省级直属机构综合管理类,2,经济学类、管理学类（以上为学科门类）、动力工程及工程热物理、电气工程、环境科学与工程（以上为一级学科）、生态学（专业名称）,硕士研究生及以上,与最高学历相对应的学位,中共党员,二年,无限制,否,5:1,北京市西城区,北京市西城区,本科及以上学习阶段均要求取得毕业证和学位证；职位要求专业为报考者研究生所学专业（含相应的专业硕士专业）。,www.miit.gov.cn,010-68208718,010-68205929,
107000,工业和信息化部,原材料工业司,中央国家行政机关（本级）,新材料处一级主任科员及以下,普通职位,其他职位,承担原材料行业管理工作,200110011001,中央,中央机关及其省级直属机构综合管理类,1,本科为工学类，且研究生为经济学类或工学类（以上均为学科门类）,硕士研究生及以上,与最高学历相对应的学位,中共党员,二年,无限制,否,5:1,北京市西城区,北京市西城区,本科及以上学习阶段均要求取得毕业证和学位证；职位要求的研究生所学专业含相应的专业硕士专业。,www.miit.gov.cn,010-68208718,010-68205929,
107000,工业和信息化部,消费品工业司,中央国家行政机关（本级）,纺织处一级主任科员及以下,普通职位,其他职位,承担纺织行业管理工作,200110013001,中央,中央机关及其省级直属机构综合管理类,1,经济学类、工学类、管理学类（以上均为学科门类）,硕士研究生及以上,与最高学历相对应的学位,中共党员,二年,无限制,否,5:1,北京市西城区,北京市西城区,本科及以上学习阶段均要求取得毕业证和学位证；职位要求专业为报考者研究生所学专业（含相应的专业硕士专业）。,www.miit.gov.cn,010-68208718,010-68205929,
107000,工业和信息化部,电子信息司,中央国家行政机关（本级）,电子系统处一级主任科员及以下,普通职位,其他职位,承担电子信息行业管理工作,200110015001,中央,中央机关及其省级直属机构综合管理类,1,电子科学与技术、信息与通信工程、计算机科学与技术（以上均为一级学科）,硕士研究生及以上,与最高学历相对应的学位,中共党员,二年,无限制,否,5:1,北京市西城区,北京市西城区,本科及以上学习阶段均要求取得毕业证和学位证；职位要求专业为报考者研究生所学专业（含相应的专业硕士专业）。,www.miit.gov.cn,010-68208718,010-68205929,
107000,工业和信息化部,网络安全管理局,中央国家行政机关（本级）,数据安全处一级主任科员及以下,普通职位,其他职位,承担信息通信行业网络和数据安全政策标准制定工作,200110019001,中央,中央机关及其省级直属机构综合管理类,1,法学、信息与通信工程、计算机科学与技术、管理科学与工程（以上均为一级学科）,硕士研究生及以上,与最高学历相对应的学位,中共党员,二年,无限制,否,5:1,北京市西城区,北京市西城区,具有两年及以上信息通信行业网络或数据安全专业技术工作经历（请在备注中注明相关经历）；本科及以上学习阶段均要求取得毕业证和学位证；职位要求专业为报考者研究生所学专业（含相应的专业硕士专业）。,www.miit.gov.cn,010-68208718,010-68205929,
107000,工业和信息化部,国际合作司,中央国家行政机关（本级）,欧洲非洲处一级主任科员及以下,普通职位,其他职位,承担对欧洲国家工业和信息化交流合作工作,200110021001,中央,中央机关及其省级直属机构综合管理类,1,俄语,硕士研究生及以上,与最高学历相对应的学位,中共党员,二年,无限制,否,5:1,北京市西城区,北京市西城区,通过俄语专业八级或全国翻译专业资格（水平）考试（CATTI）俄语二级及以上；本科及以上学习阶段均要求取得毕业证和学位证；职位要求专业为报考者研究生所学专业（含相应的专业硕士专业）。,www.miit.gov.cn,010-68208718,010-68205929,
107000,工业和信息化部,离退休干部局,中央国家行政机关（本级）,综合处一级主任科员及以下,普通职位,其他职位,承担部机关离退休人员财务管理工作,200110024001,中央,中央机关及其省级直属机构综合管理类,1,应用经济学、工商管理（以上均为一级学科）,硕士研究生及以上,与最高学历相对应的学位,中共党员,二年,无限制,否,5:1,北京市西城区,北京市西城区,具有中级及以上会计师职称或两年及以上财务工作经历（请在备注中注明相关资格或经历）；本科及以上学习阶段均要求取得毕业证和学位证；职位要求专业为报考者研究生所学专业（含相应的专业硕士专业）。,www.miit.gov.cn,010-68208718,010-68205929,
108000,国家民族事务委员会,办公厅,中央国家行政机关（本级）,文件档案处一级主任科员及以下,普通职位,其他职位,机关公文运转和机要、档案等工作。,200110001001,中央,中央机关及其省级直属机构综合管理类,1,管理学、法学、文学,本科及以上,与最高学历相对应的学位,中共党员,二年,无限制,否,5:1,北京市,北京市,,https://www.neac.gov.cn/,010-66508822,,
108000,国家民族事务委员会,民族团结促进司,中央国家行政机关（本级）,综合处一级主任科员及以下,普通职位,其他职位,从事文件材料的起草，重大会议活动的宣传组织，信息报送，相关沟通协调工作。需要经常性加班、出差。,200110003002,中央,中央机关及其省级直属机构综合管理类,1,历史学类、新闻传播学类、哲学类（宗教学方向）、政治学类,硕士研究生及以上,与最高学历相对应的学位,不限,二年,无限制,否,5:1,北京市,北京市,,https://www.neac.gov.cn/,010-66508822,,
108000,国家民族事务委员会,文化宣传司,中央国家行政机关（本级）,出版处一级主任科员及以下,普通职位,其他职位,协助统筹国家民委系统图书出版工作，直属图书出版单位图书出版活动管理，重要图书出版任务的协调管理，全国少数民族题材出版物及影视作品等的有关协助审核工作。,200110004001,中央,中央机关及其省级直属机构综合管理类,1,法学、管理学（公共管理类：公共事业管理、行政管理）、新闻传播学、民族学、艺术学,仅限硕士研究生,硕士,中共党员,二年,无限制,否,5:1,北京市,北京市,,https://www.neac.gov.cn/,010-66508822,,
108000,国家民族事务委员会,教育科技司,中央国家行政机关（本级）,高教处一级主任科员及以下,普通职位,其他职位,参与研究民族高等教育重要问题，提出政策建议。指导委属高校教育教学、招生就业、思想政治、学生管理等业务工作。能够承担经常赴民族地区、艰苦地区出差的工作任务。,200110005002,中央,中央机关及其省级直属机构综合管理类,1,经济学类、教育学类、管理学类、文学类,仅限硕士研究生,硕士,中共党员,二年,无限制,否,5:1,北京市,北京市,,https://www.neac.gov.cn/,010-66508822,,
108000,国家民族事务委员会,财务司,中央国家行政机关（本级）,审计处一级主任科员及以下,普通职位,其他职位,从事审计管理、经济责任审计等相关工作。,200110006002,中央,中央机关及其省级直属机构综合管理类,1,审计、会计、企业管理、财务管理,硕士研究生及以上,与最高学历相对应的学位,中共党员,二年,无限制,是,5:1,北京市,北京市,面试环节进行专业能力测试，内容为财务、会计、审计业务知识，占总成绩15%。,https://www.neac.gov.cn/,010-66508822,,
109000,公安部,机关司局三,中央国家行政机关（本级）,一处一级主任科员及以下,公安机关人民警察职位,其他职位,主要从事政策研究。,200130103002,中央,中央机关及其省级直属机构综合管理类,1,中国语言文学、法学、哲学、社会学、经济学、历史学、公共管理,硕士研究生及以上,与最高学历相对应的学位,中共党员,二年,无限制,否,4:1,北京市,北京市,1.高等学历教育各阶段均需取得相应学历学位；2.职位要求专业条件为报考者最高学历对应专业；3.与部机关及直属行政单位、参公管理事业单位工作人员之间有夫妻关系、直系血亲关系、三代以内旁系血亲关系以及近姻亲关系的，不得报考部机关和相关用人单位职位。4.具有《公安机关录用人民警察政治考察工作办法》第八条、第九条情形的，不得报考；父母、配偶或子女已移居国（境）外的，子女或兄弟姐妹等直系亲属与外国人结婚的，曾连续六个月以上在国（境）外留学、工作、生活，国（境）外期间经历和政治表现难以进行考察的，不得报考；报考涉密要害职位的，还应当符合相关要求。5.干部人事档案存在“三龄二历一身份”篡改造假等问题，不得报考。6.按照招录人民警察要求，开展体检、体能测评、职业心理素质测评、政治考察；7.在职人员要求为国有企事业单位工作人员；8.工作强度大、任务重，经常加班，限男性。9.符合公安部统一招录补充公告有关要求。10.咨询电话：010-66261406。,http://www.mps.gov.cn/,010-66263510,,
109000,公安部,机关司局四,中央国家行政机关（本级）,四处一级主任科员及以下,公安机关人民警察职位,其他职位,从事对各级公安机关及业务警种执法勤务等开展检查、案件核查工作,200130104001,中央,行政执法类,1,哲学、法学、政治学、社会学、马克思主义理论、 中国语言文学、新闻传播学 、公共管理,硕士研究生及以上,与最高学历相对应的学位,中共党员,无限制,无限制,否,4:1,北京市,北京市,"""1.高等学历教育各阶段均需取得相应学历学位；2.职位要求专业条件为报考者最高学历对应专业；3.与部机关及直属行政单位、参公管理事业单位工作人员之间有夫妻关系、直系血亲关系、三代以内旁系血亲关系以及近姻亲关系的，不得报考部机关和相关用人单位职位。4.具有《公安机关录用人民警察政治考察工作办法》第八条、第九条情形的，不得报考；父母、配偶或子女已移居国（境）外的，子女或兄弟姐妹等直系亲属与外国人结婚的，曾连续六个月以上在国（境）外留学、工作、生活，国（境）外期间经历和政治表现难以进行考察的，不得报考；报考涉密要害职位的，还应当符合相关要求。5.干部人事档案存在“三龄二历一身份”篡改造假等问题，不得报考。6.按照招录人民警察要求，开展体检、体能测评、职业心理素质测评、政治考察；7.在职人员要求为国有企事业单位工作人员；8.工作强度大、任务重，经常加班，限男性。9.符合公安部统一招录补充公告有关要求。10.咨询电话：010-66261225。",http://www.mps.gov.cn/,010-66263510,,
109000,公安部,机关司局六,中央国家行政机关（本级）,三处一级主任科员及以下,公安机关人民警察职位,其他职位,从事公安新闻宣传策划组织、综合文稿起草等工作。,200130106002,中央,中央机关及其省级直属机构综合管理类,1,哲学、法学、政治学、社会学、马克思主义理论、中国语言文学、新闻传播学,硕士研究生及以上,与最高学历相对应的学位,中共党员,二年,无限制,否,4:1,北京市,北京市,1.高等学历教育各阶段均需取得相应学历学位；2.职位要求专业条件为报考者最高学历对应专业；3.与部机关及直属行政单位、参公管理事业单位工作人员之间有夫妻关系、直系血亲关系、三代以内旁系血亲关系以及近姻亲关系的，不得报考部机关和相关用人单位职位。4.具有《公安机关录用人民警察政治考察工作办法》第八条、第九条情形的，不得报考；父母、配偶或子女已移居国（境）外的，子女或兄弟姐妹等直系亲属与外国人结婚的，曾连续六个月以上在国（境）外留学、工作、生活，国（境）外期间经历和政治表现难以进行考察的，不得报考；报考涉密要害职位的，还应当符合相关要求。5.干部人事档案存在“三龄二历一身份”篡改造假等问题，不得报考。6.按照招录人民警察要求，开展体检、体能测评、职业心理素质测评、政治考察；7.在职人员要求为国有企事业单位工作人员；8.工作强度大、任务重，经常加班，限男性。9.符合公安部统一招录补充公告有关要求。10.咨询电话：010-66261409。,http://www.mps.gov.cn/,010-66263510,,
109000,公安部,机关司局八,中央国家行政机关（本级）,五处一级主任科员及以下,公安机关人民警察职位,其他职位,犯罪案件侦查工作,200130108001,中央,行政执法类,1,法学（不含政治学、社会学、民族学、马克思主义理论）、应用经济学、会计学、计算机科学与技术,仅限硕士研究生,与最高学历相对应的学位,中共党员,无限制,无限制,否,4:1,北京市,北京市,1.高等学历教育各阶段均需取得相应学历学位；2.职位要求专业条件为报考者最高学历对应专业；3.与部机关及直属行政单位、参公管理事业单位工作人员之间有夫妻关系、直系血亲关系、三代以内旁系血亲关系以及近姻亲关系的，不得报考部机关和相关用人单位职位。4.具有《公安机关录用人民警察政治考察工作办法》第八条、第九条情形的，不得报考；父母、配偶或子女已移居国（境）外的，子女或兄弟姐妹等直系亲属与外国人结婚的，曾连续六个月以上在国（境）外留学、工作、生活，国（境）外期间经历和政治表现难以进行考察的，不得报考；报考涉密要害职位的，还应当符合相关要求。5.干部人事档案存在“三龄二历一身份”篡改造假等问题，不得报考。6.按照招录人民警察要求，开展体检、体能测评、职业心理素质测评、政治考察；7.在职人员要求为国有企事业单位工作人员；8.工作强度大、任务重，经常加班，限男性。9.符合公安部统一招录补充公告有关要求。10.咨询电话：010-66264325,http://www.mps.gov.cn/,010-66263510,,
109000,公安部,机关司局八,中央国家行政机关（本级）,十四处一级主任科员及以下,公安机关人民警察职位,其他职位,犯罪形势研判，打击对策研究,200130108002,中央,行政执法类,1,法学（不含政治学、社会学、民族学、马克思主义理论）、应用经济学、会计学、计算机科学与技术,仅限硕士研究生,与最高学历相对应的学位,中共党员,无限制,无限制,否,4:1,北京市,北京市,1.高等学历教育各阶段均需取得相应学历学位；2.职位要求专业条件为报考者最高学历对应专业；3.与部机关及直属行政单位、参公管理事业单位工作人员之间有夫妻关系、直系血亲关系、三代以内旁系血亲关系以及近姻亲关系的，不得报考部机关和相关用人单位职位。4.具有《公安机关录用人民警察政治考察工作办法》第八条、第九条情形的，不得报考；父母、配偶或子女已移居国（境）外的，子女或兄弟姐妹等直系亲属与外国人结婚的，曾连续六个月以上在国（境）外留学、工作、生活，国（境）外期间经历和政治表现难以进行考察的，不得报考；报考涉密要害职位的，还应当符合相关要求。5.干部人事档案存在“三龄二历一身份”篡改造假等问题，不得报考。6.按照招录人民警察要求，开展体检、体能测评、职业心理素质测评、政治考察；7.在职人员要求为国有企事业单位工作人员；8.工作强度大、任务重，经常加班，限男性。9.符合公安部统一招录补充公告有关要求。10.咨询电话：010-66264325,http://www.mps.gov.cn/,010-66263510,,
109000,公安部,机关司局八,中央国家行政机关（本级）,十六处一级主任科员及以下,公安机关人民警察职位,其他职位,民警违纪案件查处工作,200130108003,中央,行政执法类,1,法学（不含政治学、社会学、民族学、马克思主义理论）、应用经济学、会计学、计算机科学与技术,仅限硕士研究生,与最高学历相对应的学位,中共党员,无限制,无限制,否,4:1,北京市,北京市,1.高等学历教育各阶段均需取得相应学历学位；2.职位要求专业条件为报考者最高学历对应专业；3.与部机关及直属行政单位、参公管理事业单位工作人员之间有夫妻关系、直系血亲关系、三代以内旁系血亲关系以及近姻亲关系的，不得报考部机关和相关用人单位职位。4.具有《公安机关录用人民警察政治考察工作办法》第八条、第九条情形的，不得报考；父母、配偶或子女已移居国（境）外的，子女或兄弟姐妹等直系亲属与外国人结婚的，曾连续六个月以上在国（境）外留学、工作、生活，国（境）外期间经历和政治表现难以进行考察的，不得报考；报考涉密要害职位的，还应当符合相关要求。5.干部人事档案存在“三龄二历一身份”篡改造假等问题，不得报考。6.按照招录人民警察要求，开展体检、体能测评、职业心理素质测评、政治考察；7.在职人员要求为国有企事业单位工作人员；8.工作强度大、任务重，经常加班，限男性。9.符合公安部统一招录补充公告有关要求。10.咨询电话：010-66264325,http://www.mps.gov.cn/,010-66263510,,
109000,公安部,机关司局九,中央国家行政机关（本级）,二十五处一级主任科员及以下,公安机关人民警察职位,其他职位,从事治安管理调研有关工作,200130109002,中央,行政执法类,1,哲学、法学、政治学、社会学、新闻传播学、计算机科学与技术、管理科学与工程、公共管理,硕士研究生及以上,与最高学历相对应的学位,中共党员,无限制,无限制,否,4:1,北京市,北京市,1.高等学历教育各阶段均需取得相应学历学位；2.职位要求专业条件为报考者最高学历对应专业；3.与部机关及直属行政单位、参公管理事业单位工作人员之间有夫妻关系、直系血亲关系、三代以内旁系血亲关系以及近姻亲关系的，不得报考部机关和相关用人单位职位。4.具有《公安机关录用人民警察政治考察工作办法》第八条、第九条情形的，不得报考；父母、配偶或子女已移居国（境）外的，子女或兄弟姐妹等直系亲属与外国人结婚的，曾连续六个月以上在国（境）外留学、工作、生活，国（境）外期间经历和政治表现难以进行考察的，不得报考。5.干部人事档案存在“三龄二历一身份”篡改造假等问题，不得报考。6.按照招录人民警察要求，开展体检、体能测评、职业心理素质测评、政治考察；7.在职人员要求为国有企事业单位工作人员；8工作强度大、任务重，经常加班，限男性。9.符合公安部统一招录补充公告有关要求。10.咨询电话：010-66264074。,http://www.mps.gov.cn/,010-66263510,,
109000,公安部,机关司局十二,中央国家行政机关（本级）,三处一级主任科员及以下,公安机关人民警察职位,其他职位,从事相关政策研究制定工作,200130112002,中央,行政执法类,1,法学（社会学、民族学）、文学、哲学（宗教学）,硕士研究生及以上,与最高学历相对应的学位,中共党员,无限制,无限制,否,4:1,北京市,北京市,1.高等学历教育各阶段均需取得相应学历学位；2.职位要求专业条件为报考者最高学历对应专业；3.与部机关及直属行政单位、参公管理事业单位工作人员之间有夫妻关系、直系血亲关系、三代以内旁系血亲关系以及近姻亲关系的，不得报考部机关和相关用人单位职位。4.具有《公安机关录用人民警察政治考察工作办法》第八条、第九条情形的，不得报考；父母、配偶或子女已移居国（境）外的，子女或兄弟姐妹等直系亲属与外国人结婚的，曾连续六个月以上在国（境）外留学、工作、生活，国（境）外期间经历和政治表现难以进行考察的，不得报考；报考涉密要害职位的，还应当符合相关要求。5.干部人事档案存在“三龄二历一身份”篡改造假等问题，不得报考。6.按照招录人民警察要求，开展体检、体能测评、职业心理素质测评、政治考察。7.在职人员要求为国有企事业单位工作人员。8.工作强度大、任务重，经常加班，限男性。9.符合公安部统一招录补充公告有关要求。10.咨询电话：010-66264443。,http://www.mps.gov.cn/,010-66263510,,
109000,公安部,机关司局十二,中央国家行政机关（本级）,六处一级主任科员及以下,公安机关人民警察职位,其他职位,从事相关法律政策研究、执法监督工作,200130112003,中央,行政执法类,1,法学（0301）,硕士研究生及以上,与最高学历相对应的学位,中共党员,无限制,无限制,否,4:1,北京市,北京市,1.高等学历教育各阶段均需取得相应学历学位；2.职位要求专业条件为报考者最高学历对应专业；3.与部机关及直属行政单位、参公管理事业单位工作人员之间有夫妻关系、直系血亲关系、三代以内旁系血亲关系以及近姻亲关系的，不得报考部机关和相关用人单位职位。4.具有《公安机关录用人民警察政治考察工作办法》第八条、第九条情形的，不得报考；父母、配偶或子女已移居国（境）外的，子女或兄弟姐妹等直系亲属与外国人结婚的，曾连续六个月以上在国（境）外留学、工作、生活，国（境）外期间经历和政治表现难以进行考察的，不得报考；报考涉密要害职位的，还应当符合相关要求。5.干部人事档案存在“三龄二历一身份”篡改造假等问题，不得报考。6.按照招录人民警察要求，开展体检、体能测评、职业心理素质测评、政治考察；7.在职人员要求为国有企事业单位工作人员。8.符合公安部统一招录补充公告有关要求。9.咨询电话：010-66264443。,http://www.mps.gov.cn/,010-66263510,,
109000,公安部,机关司局十二,中央国家行政机关（本级）,十六处一级主任科员及以下,公安机关人民警察职位,其他职位,从事相关国际执法安全事务合作工作,200130112004,中央,行政执法类,1,俄语,硕士研究生及以上,与最高学历相对应的学位,中共党员,无限制,无限制,否,4:1,北京市,北京市,1.高等学历教育各阶段均需取得相应学历学位；2.职位要求专业条件为报考者最高学历对应专业；3.与部机关及直属行政单位、参公管理事业单位工作人员之间有夫妻关系、直系血亲关系、三代以内旁系血亲关系以及近姻亲关系的，不得报考部机关和相关用人单位职位。4.具有《公安机关录用人民警察政治考察工作办法》第八条、第九条情形的，不得报考；父母、配偶或子女已移居国（境）外的，子女或兄弟姐妹等直系亲属与外国人结婚的，曾连续六个月以上在国（境）外留学、工作、生活，国（境）外期间经历和政治表现难以进行考察的，不得报考；报考涉密要害职位的，还应当符合相关要求。5.干部人事档案存在“三龄二历一身份”篡改造假等问题，不得报考。6.按照招录人民警察要求，开展体检、体能测评、职业心理素质测评、政治考察；7.在职人员要求为国有企事业单位工作人员。8.符合公安部统一招录补充公告有关要求。9.咨询电话：010-66264443。,http://www.mps.gov.cn/,010-66263510,,
109000,公安部,机关司局十三,中央国家行政机关（本级）,一处一级主任科员及以下,公安机关人民警察职位,其他职位,从事犯罪案件的侦查工作。,200130113001,中央,行政执法类,1,知识产权法、知识产权法学,硕士研究生及以上,与最高学历相对应的学位,中共党员,无限制,无限制,否,4:1,北京市,北京市,1.高等学历教育各阶段均需取得相应学历学位。2.职位要求专业条件为报考者最高学历对应专业。3.与部机关及直属行政单位、参公管理事业单位工作人员之间有夫妻关系、直系血亲关系、三代以内旁系血亲关系以及近姻亲关系的，不得报考部机关和相关用人单位职位。4.具有《公安机关录用人民警察政治考察工作办法》第八条、第九条情形的，不得报考；父母、配偶或子女已移居国（境）外的，子女或兄弟姐妹等直系亲属与外国人结婚的，曾连续六个月以上在国（境）外留学、工作、生活，国（境）外期间经历和政治表现难以进行考察的，不得报考。5.干部人事档案存在“三龄二历一身份”篡改造假等问题，不得报考。6.按照招录人民警察要求，开展体检、体能测评、职业心理素质测评、政治考察。7.在职人员要求为国有企事业单位工作人员。8.工作强度大、任务重，经常加班，限男性。9.符合公安部统一招录补充公告有关要求。10.考生应通过国家统一法律职业资格考试，并具有较好的文字能力。11.咨询电话：010-66261262。,http://www.mps.gov.cn/,010-66263510,,
