部门代码,部门名称,用人司局,机构性质,招考职位,职位属性,职位分布,职位简介,职位代码,机构层级,考试类别,招考人数,专业,学历,学位,政治面貌,基层工作最低年限,服务基层项目工作经历,是否在面试阶段组织专业能力测试,面试人员比例,工作地点,落户地点,备注,部门网站,咨询电话1,咨询电话2,咨询电话3
003000,中央档案馆国家档案局,中国第一历史档案馆,中央党群机关参照公务员法管理事业单位,安保处一级主任科员及以下,普通职位,其他职位,空调及设备运行管理,100210003002,中央,中央机关及其省级直属机构综合管理类,1,建筑环境与能源应用工程,硕士研究生及以上,与最高学历相对应的学位,不限,二年,无限制,否,5:1,北京市,北京市,2年及以上的中央空调系统运维和建设相关工作经验。咨询电话：010-63097400、63097876。,http://www.saac.gov.cn/,010-83083863,010-63097400  63097335,025-84665985
003000,中央档案馆国家档案局,中国第一历史档案馆,中央党群机关参照公务员法管理事业单位,基建处一级主任科员及以下,普通职位,其他职位,机电设备管理,100210003003,中央,中央机关及其省级直属机构综合管理类,1,电气工程及其自动化,本科及以上,与最高学历相对应的学位,不限,二年,无限制,否,5:1,北京市,北京市,具有2年及以上电气系统设备运行管理岗位工作经验。咨询电话：010-63097400、63097876.,http://www.saac.gov.cn/,010-83083863,010-63097400  63097335,025-84665985
003000,中央档案馆国家档案局,中国第一历史档案馆,中央党群机关参照公务员法管理事业单位,展宣处一级主任科员及以下,普通职位,其他职位,公共教育宣传,100210003004,中央,中央机关及其省级直属机构综合管理类,1,教育学（教育技术学方向）、新闻传播学（网络与新媒体、新闻传播学方向）,硕士研究生及以上,与最高学历相对应的学位,中共党员,二年,无限制,否,5:1,北京市,北京市,1.2年以上新闻媒体机构及宣传推广与新媒体运营等方面工作相关工作经验；2.大学英语六级成绩达到合格，或能用英语独立开展工作；3.限以主修学位报考。咨询电话：010-63097400、63097876.,http://www.saac.gov.cn/,010-83083863,010-63097400  63097335,025-84665985
003000,中央档案馆国家档案局,中国第一历史档案馆,中央党群机关参照公务员法管理事业单位,展宣处一级主任科员及以下,普通职位,其他职位,展陈设计,100210003005,中央,中央机关及其省级直属机构综合管理类,1,数字媒体艺术设计专业,硕士研究生及以上,与最高学历相对应的学位,不限,二年,无限制,否,5:1,北京市,北京市,1.数码多媒体专业人员要求熟练使用Audition、Premier、Photoshop等相关视频剪辑软件，能独立剪辑制作视频短片；2.2年及以上相关行业从业经历，熟练使用H5软件、网页、微信小程序制作；3.大学英语四级成绩达到合格。咨询电话：010-63097400、63097876.,http://www.saac.gov.cn/,010-83083863,010-63097400  63097335,025-84665985
003000,中央档案馆国家档案局,中国第一历史档案馆,中央党群机关参照公务员法管理事业单位,编研处一级主任科员及以下,普通职位,其他职位,档案编辑、杂志编辑。,100210003006,中央,中央机关及其省级直属机构综合管理类,1,中国古代史（明清史）,硕士研究生及以上,与最高学历相对应的学位,不限,无限制,无限制,否,5:1,北京市,北京市,咨询电话：010-63097400、63097876.,http://www.saac.gov.cn/,010-83083863,010-63097400  63097335,025-84665985
003000,中央档案馆国家档案局,中国第一历史档案馆,中央党群机关参照公务员法管理事业单位,复制处一级主任科员及以下,普通职位,其他职位,印刷（轻型印刷机操作）、仿真复制。,100210003007,中央,中央机关及其省级直属机构综合管理类,1,摄影、印刷工程,本科及以上,与最高学历相对应的学位,不限,二年,无限制,否,5:1,北京市,北京市,"熟练掌握photoshop, illustrator等相关图像处理和排版软件使用技能。具有2年以上相关工作经验。咨询电话：010-63097400、63097876.",http://www.saac.gov.cn/,010-83083863,010-63097400  63097335,025-84665985
003000,中央档案馆国家档案局,中国第一历史档案馆,中央党群机关参照公务员法管理事业单位,网络处一级主任科员及以下,普通职位,其他职位,信息安全管理,100210003008,中央,中央机关及其省级直属机构综合管理类,1,计算机科学与技术、通信工程、软件工程、网络工程、信息安全,本科及以上,与最高学历相对应的学位,不限,三年,无限制,否,5:1,北京市,北京市,具备3年以上信息安全系统建设与管理、安全软硬件产品研发与测试、网络安全测评等工作经验。咨询电话：010-63097400、63097876.,http://www.saac.gov.cn/,010-83083863,010-63097400  63097335,025-84665985
003000,中央档案馆国家档案局,中国第一历史档案馆,中央党群机关参照公务员法管理事业单位,满文处一级主任科员及以下,特殊专业职位,其他职位,满文档案整理翻译,100249003001,中央,中央机关及其省级直属机构综合管理类,1,中国少数民族语言文学、中国古典文献学、历史文献学、中国古代史、专门史、历史学、民族学（以上专业限满文、锡伯文方向）,本科及以上,与最高学历相对应的学位,不限,无限制,无限制,是,5:1,北京市,北京市,加试专业能力测试（专业能力测试主要内容为清代满语文语音语法及翻译，同时考察蒙文基础，占综合成绩的比重为15%），限以主修学位报考。咨询电话：010-63097400、63097876.,http://www.saac.gov.cn/,010-83083863,010-63097400  63097335,025-84665985
003000,中央档案馆国家档案局,中国第二历史档案馆,中央党群机关参照公务员法管理事业单位,安保处一级主任科员及以下,普通职位,其他职位,馆区相关设备管理。,100210004001,中央,中央机关及其省级直属机构综合管理类,1,集成电路设计与集成系统、计算机科学与技术、电子与计算机工程,仅限本科,学士,中共党员,无限制,无限制,否,5:1,江苏省南京市,江苏省南京市,“专业”要求为《普通高等学校本科专业目录（2020）》中的专业名称，非学科门类。限以主修学位进行报考，留学回国人员所学专业及所获学位均应符合岗位要求。咨询电话：025-84665985.,http://www.saac.gov.cn/,010-83083863,010-63097400  63097335,025-84665985
003000,中央档案馆国家档案局,中国第二历史档案馆,中央党群机关参照公务员法管理事业单位,行政财务处一级主任科员及以下,普通职位,其他职位,国有资产管理相关工作,100210004002,中央,中央机关及其省级直属机构综合管理类,1,会计学、审计学，法学（民商法学方向、经济法学方向）,本科及以上,与最高学历相对应的学位,中共党员,无限制,无限制,否,5:1,江苏省南京市,江苏省南京市,“专业”要求为《普通高等学校本科专业目录（2020）》中的专业名称，非学科门类，限以主修学位进行报考，留学回国人员所学专业及所获学位均应符合岗位要求。咨询电话：025-84665985.,http://www.saac.gov.cn/,010-83083863,010-63097400  63097335,025-84665985
003000,中央档案馆国家档案局,中国第二历史档案馆,中央党群机关参照公务员法管理事业单位,离退休干部处一级主任科员及以下,普通职位,其他职位,老干部服务与管理相关工作,100210004003,中央,中央机关及其省级直属机构综合管理类,1,政治学与行政学、思想政治教育、行政管理、社会工作,本科及以上,与最高学历相对应的学位,中共党员,无限制,无限制,否,5:1,江苏省南京市,江苏省南京市,“专业”要求为《普通高等学校本科专业目录（2020）》中的专业名称，非学科门类，限以主修学位进行报考，留学回国人员所学专业及所获学位均应符合岗位要求。咨询电话：025-84665985.,http://www.saac.gov.cn/,010-83083863,010-63097400  63097335,025-84665985
003000,中央档案馆国家档案局,中国第二历史档案馆,中央党群机关参照公务员法管理事业单位,保管处一级主任科员及以下,普通职位,其他职位,档案保管工作,100210004004,中央,中央机关及其省级直属机构综合管理类,2,图书馆学、档案学、信息资源管理、情报学,本科及以上,与最高学历相对应的学位,中共党员,无限制,无限制,否,5:1,江苏省南京市,江苏省南京市,“专业”要求为《普通高等学校本科专业目录（2020）》中的专业名称，非学科门类，限以主修学位进行报考，留学回国人员所学专业及所获学位均应符合岗位要求。咨询电话：025-84665985.,http://www.saac.gov.cn/,010-83083863,010-63097400  63097335,025-84665985
003000,中央档案馆国家档案局,中国第二历史档案馆,中央党群机关参照公务员法管理事业单位,利用处一级主任科员及以下,普通职位,其他职位,档案对外利用工作,100210004005,中央,中央机关及其省级直属机构综合管理类,1,档案学,本科及以上,与最高学历相对应的学位,中共党员,无限制,无限制,否,5:1,江苏省南京市,江苏省南京市,“专业”要求为《普通高等学校本科专业目录（2020）》中的专业名称，非学科门类，限以主修学位进行报考，留学回国人员所学专业及所获学位均应符合岗位要求。咨询电话：025-84665985.,http://www.saac.gov.cn/,010-83083863,010-63097400  63097335,025-84665985
003000,中央档案馆国家档案局,中国第二历史档案馆,中央党群机关参照公务员法管理事业单位,整理编目处一级主任科员及以下,普通职位,其他职位,民国档案整理与编目工作,100210004006,中央,中央机关及其省级直属机构综合管理类,1,档案学、中国近现代史、中国史（中国近现代史方向）,仅限硕士研究生,硕士,不限,无限制,无限制,否,5:1,江苏省南京市,江苏省南京市,“专业”要求为《普通高等学校本科专业目录（2020）》中的专业名称，非学科门类，限以主修学位进行报考，留学回国人员所学专业及所获学位均应符合岗位要求。咨询电话：025-84665985.,http://www.saac.gov.cn/,010-83083863,010-63097400  63097335,025-84665985
003000,中央档案馆国家档案局,中国第二历史档案馆,中央党群机关参照公务员法管理事业单位,利用处一级主任科员及以下,普通职位,其他职位,档案对外利用工作,100210004007,中央,中央机关及其省级直属机构综合管理类,1,中国近现代史、中国史（中国近现代史方向）,仅限硕士研究生,硕士,中共党员,无限制,无限制,否,5:1,江苏省南京市,江苏省南京市,“专业”要求为《普通高等学校本科专业目录（2020）》中的专业名称，非学科门类，限以主修学位进行报考，留学回国人员所学专业及所获学位均应符合岗位要求。咨询电话：025-84665985.,http://www.saac.gov.cn/,010-83083863,010-63097400  63097335,025-84665985
003000,中央档案馆国家档案局,中国第二历史档案馆,中央党群机关参照公务员法管理事业单位,民国档案目录中心一级主任科员及以下,普通职位,其他职位,全国民国档案目录管理与民国史研究工作。,100210004008,中央,中央机关及其省级直属机构综合管理类,1,中国近现代史、中国史（中国近现代史方向）,仅限硕士研究生,硕士,中共党员,无限制,无限制,否,5:1,江苏省南京市,江苏省南京市,“专业”要求为《普通高等学校本科专业目录（2020）》中的专业名称，非学科门类，限以主修学位进行报考，留学回国人员所学专业及所获学位均应符合岗位要求。咨询电话：025-84665985.,http://www.saac.gov.cn/,010-83083863,010-63097400  63097335,025-84665985
006000,中央宣传部,新闻局,中央党群机关,新闻研究处一级主任科员及以下,普通职位,其他职位,新闻宣传管理,100110001001,中央,中央机关及其省级直属机构综合管理类,1,新闻传播学、法学、经济学、管理学、历史学,仅限硕士研究生,硕士,中共党员,二年,无限制,是,5:1,北京市西城区,北京市西城区,"1.各学习阶段均要求有相应学历、学位，有较强的文字功底。
2.面试阶段组织新闻专业能力测试，占综合成绩比重为15%。",www.wenming.cn,010-63095012,010-83083010,
006000,中央宣传部,新闻局,中央党群机关,应急新闻处一级主任科员及以下,普通职位,其他职位,新闻宣传管理,100110001002,中央,中央机关及其省级直属机构综合管理类,1,新闻传播学、法学、经济学、管理学、历史学,仅限硕士研究生,硕士,中共党员,二年,无限制,是,5:1,北京市西城区,北京市西城区,"1.各学习阶段均要求有相应学历、学位，有较强的文字功底。
2.面试阶段组织新闻专业能力测试，占综合成绩比重为15%。",www.wenming.cn,010-63095012,010-83083010,
006000,中央宣传部,出版局,中央党群机关,研究处一级主任科员及以下,普通职位,其他职位,文稿起草、出版政策及重大问题研究,100110002001,中央,中央机关及其省级直属机构综合管理类,1,中国历史,仅限硕士研究生,硕士,中共党员,二年,无限制,是,5:1,北京市西城区,北京市西城区,"各学习阶段均要求有相应学历、学位，具备较强的学习能力和扎实的文字功底。
面试阶段组织专业能力测试，主要考查综合文字能力，占综合成绩比重为15%。",www.wenming.cn,010-63095012,010-83083010,
006000,中央宣传部,宣传教育局,中央党群机关,办公室一级主任科员及以下,普通职位,其他职位,综合调研、文件起草、会议活动组织,100110003001,中央,中央机关及其省级直属机构综合管理类,2,哲学、法学、管理学,硕士研究生及以上,与最高学历相对应的学位,中共党员,二年,无限制,是,5:1,北京市西城区,北京市西城区,"1.各学习阶段均要求有相应学历、学位，有较强的文字功底。
2.面试阶段组织专业能力测试，主要考查综合文字能力，占综合成绩比重为15%。",www.wenming.cn,010-63095012,010-83083010,
006000,中央宣传部,宣传教育局,中央党群机关,道德教育处一级主任科员及以下,普通职位,其他职位,综合文件运转、法律法规研究、会议活动组织,100110003002,中央,中央机关及其省级直属机构综合管理类,1,法学、公共管理、行政管理,硕士研究生及以上,与最高学历相对应的学位,中共党员,二年,无限制,是,5:1,北京市西城区,北京市西城区,"1.各学习阶段均要求有相应学历、学位，有较强的文字功底。
2.面试阶段组织专业能力测试，主要考查综合文字能力，占综合成绩比重为15%。",www.wenming.cn,010-63095012,010-83083010,
006000,中央宣传部,电影局,中央党群机关,办公室一级主任科员及以下,普通职位,其他职位,综合文秘管理,100110004001,中央,中央机关及其省级直属机构综合管理类,1,哲学、法学、管理学、文学、艺术学,硕士研究生及以上,与最高学历相对应的学位,中共党员,二年,无限制,是,5:1,北京市西城区,北京市西城区,1.各学习阶段均要求有相应学历、学位。2.文字能力突出、综合协调能力强。3.可适应经常性加班、应急工作。4.面试阶段组织专业能力测试，主要考查综合文字能力，占综合成绩比重为15%。,www.wenming.cn,010-63095012,010-83083010,
006000,中央宣传部,电影局,中央党群机关,创作处一级主任科员及以下,普通职位,其他职位,创作制片管理,100110004002,中央,中央机关及其省级直属机构综合管理类,1,中文、历史学、电影学,硕士研究生及以上,与最高学历相对应的学位,中共党员,二年,无限制,是,5:1,北京市西城区,北京市西城区,1.各学习阶段均要求有相应学历、学位。2.有较强的文字功底、把关意识和艺术鉴赏能力。3.面试阶段组织专业能力测试，主要考查综合文字能力，占综合成绩比重为15%。,www.wenming.cn,010-63095012,010-83083010,
006000,中央宣传部,中央文明办秘书局,中央党群机关,督查联络处一级主任科员及以下,普通职位,其他职位,文件起草、组织协调,100110005001,中央,中央机关及其省级直属机构综合管理类,1,中文、历史、哲学、马克思主义理论、政治学,仅限硕士研究生,硕士,中共党员,二年,无限制,是,5:1,北京市西城区,北京市西城区,"1.各学习阶段均要求有相应学历、学位，有较强的文字功底。
2.面试阶段组织专业能力测试，主要考查综合文字能力，占综合成绩比重为15%。",www.wenming.cn,010-63095012,010-83083010,
006000,中央宣传部,中央文明办三局,中央党群机关,文明风尚培育处一级主任科员及以下,普通职位,其他职位,基层调研、文件起草、会议组织,100110006001,中央,中央机关及其省级直属机构综合管理类,1,马克思主义哲学、历史学、政治学、社会学,仅限硕士研究生,硕士,中共党员,二年,无限制,是,5:1,北京市西城区,北京市西城区,各学习阶段均要求有相应学历、学位，有较强的文字功底。面试阶段组织专业能力测试，主要考查综合文字能力，占综合成绩比重为15%。,www.wenming.cn,010-63095012,010-83083010,
006000,中央宣传部,宣传舆情研究中心,中央党群机关参照公务员法管理事业单位,社会文化研究部一级主任科员及以下,普通职位,其他职位,宣传思想文化研究,100210007001,中央,中央机关及其省级直属机构综合管理类,1,社会学、经济学、历史学,硕士研究生及以上,与最高学历相对应的学位,中共党员,二年,无限制,是,5:1,北京市西城区,北京市西城区,各学习阶段均要求有相应学历、学位，有较强的文字功底。有宣传思想文化一线工作经历。面试阶段组织专业能力测试，主要考查综合文字能力，占综合成绩比重为15%。,www.wenming.cn,010-63095012,010-83083010,
006000,中央宣传部,中国政研会秘书处,群团机关,办公室一级主任科员及以下,普通职位,其他职位,财务管理、预算制定,100310008001,中央,中央机关及其省级直属机构综合管理类,1,会计学、财务管理,本科及以上,与最高学历相对应的学位,中共党员,二年,无限制,是,5:1,北京市西城区,北京市西城区,"1.各学习阶段均要求有相应学历、学位，有较强的文字功底，从事财务相关岗位2年及以上。
2.面试阶段组织专业能力测试，主要考查综合文字能力，占综合成绩比重为15%。",www.wenming.cn,010-63095012,010-83083010,
006000,中央宣传部,政策法规研究室,中央党群机关,行政复议处一级主任科员及以下,普通职位,其他职位,研究其他宣传文化领域法规，办理行政复议、行政应诉案件，开展执法文书法制审核,100110009001,中央,中央机关及其省级直属机构综合管理类,1,法律,硕士研究生及以上,与最高学历相对应的学位,中共党员,二年,无限制,是,5:1,北京市西城区,北京市西城区,本科为法律专业，研究生为民商法、宪法行政法方向或法律硕士；通过国家统一法律职业资格考试；具有较强的综合文字能力，能适应经常加班。面试阶段组织专业能力测试，主要考查综合文字能力，占综合成绩比重为15%。,www.wenming.cn,010-63095012,010-83083010,
009000,中央对外联络部,综合业务局、地区局,中央党群机关,一级主任科员及以下（综合调研）,普通职位,其他职位,负责综合调研办案工作。,100110001001,中央,中央机关及其省级直属机构综合管理类,17,政治学理论、中外政治制度、外交学、外国语言文学、国际政治、国际关系、国际法学、科社与共运、中共党史、思想政治教育、马克思主义中国化研究、世界史、国际政治经济学、世界经济、政治经济学、行政管理等,硕士研究生及以上,与最高学历相对应的学位,中共党员或共青团员,无限制,无限制,是,5:1,北京市海淀区,北京市海淀区,1、大学英语六级425分以上或英语专业八级合格（网上报名时，请在备注栏注明英语水平等级及分数），能用英语独立开展工作。2、具有较强的调研能力和较高的文字水平。3、具有较强的组织协调能力和团队精神。4、计算机操作熟练。5、留学回国人员须拥有国内硕士研究生学历。6、非2022年高校毕业生须专职从事外事工作或国际问题研究。7、网上报名时请务必按照我部网站考录公告要求填报资料。8、专业能力测试的内容为英语能力测试，占综合成绩的比重为10%。,www.idcpc.gov.cn,010-83908009,,
009000,中央对外联络部,综合业务局、地区局,中央党群机关,一级主任科员及以下（英语翻译）,普通职位,其他职位,负责有关英语国家联络调研工作，承担有关交替传译和同声传译任务。,100110001002,中央,中央机关及其省级直属机构综合管理类,2,英语（同声传译、口译、英语语言文学、翻译学等）,本科或硕士研究生,与最高学历相对应的学位,中共党员或共青团员,无限制,无限制,是,5:1,北京市海淀区,北京市海淀区,1、英语口笔译能力突出，能用英语独立开展工作（网上报名时，请在备注栏注明英语水平等级及分数）。2、具有较高的中英文写作水平。3、具有较强的组织协调能力和团队精神。4、计算机操作熟练。5、非2022年高校毕业生须专职从事翻译工作，并有大型国际会议同声传译经历。6、原则上应通过中联部翻译水平考试。7、网上报名时请务必按照我部网站考录公告要求填报资料。8、专业能力测试的内容为专业英语能力测试，占综合成绩的比重为10%。,www.idcpc.gov.cn,010-83908009,,
009000,中央对外联络部,三局,中央党群机关,一级主任科员及以下（阿拉伯语翻译）,非通用语职位（阿拉伯语）,其他职位,负责阿拉伯语国家政党、政治组织的联络调研工作。,100121002001,中央,中央机关及其省级直属机构综合管理类,3,阿拉伯语,本科或硕士研究生,与最高学历相对应的学位,中共党员或共青团员,无限制,无限制,是,8:1,北京市海淀区,北京市海淀区,1、阿拉伯语口笔译能力较强，能用阿拉伯语独立开展工作。2、大学英语四级425分以上（网上报名时，请在备注栏注明英语水平等级及分数）。3、具有较高的中文写作水平。4、具有较强的组织协调能力和团队精神。5、计算机操作熟练。6、非2022年高校毕业生须专职从事翻译工作，并有大型国际会议同声传译经历。7、原则上应通过中联部翻译水平考试。8、网上报名时请务必按照我部网站考录公告要求填报资料。9、专业能力测试的内容为本专业外语能力测试，占综合成绩的比重为10%。,www.idcpc.gov.cn,010-83908009,,
009000,中央对外联络部,三局,中央党群机关,一级主任科员及以下（土耳其语翻译）,非通用语职位（其他）,其他职位,"负责土耳其政党、
政治组织的联络调研工作。",100129002001,中央,中央机关及其省级直属机构综合管理类,1,土耳其语,本科或硕士研究生,与最高学历相对应的学位,中共党员或共青团员,无限制,无限制,是,8:1,北京市海淀区,北京市海淀区,1、土耳其语口笔译能力较强，能用土耳其语独立开展工作。2、大学英语四级425分以上（网上报名时，请在备注栏注明英语水平等级及分数）。3、具有较高的中文写作水平。4、具有较强的组织协调能力和团队精神。5、计算机操作熟练。6、非2022年高校毕业生须专职从事翻译工作，并有大型国际会议同声传译经历。7、原则上应通过中联部翻译水平考试。8、网上报名时请务必按照我部网站考录公告要求填报资料。9、专业能力测试的内容为本专业外语能力测试，占综合成绩的比重为10%。,www.idcpc.gov.cn,010-83908009,,
009000,中央对外联络部,五局,中央党群机关,一级主任科员及以下（西班牙语翻译）,非通用语职位（西班牙语）,其他职位,负责拉美地区西班牙语国家政党、政治组织的联络调研工作。,100127003001,中央,中央机关及其省级直属机构综合管理类,2,西班牙语,本科或硕士研究生,与最高学历相对应的学位,中共党员或共青团员,无限制,无限制,是,8:1,北京市海淀区,北京市海淀区,1、西班牙语口笔译能力较强，能用西班牙语独立开展工作。2、大学英语四级425分以上（网上报名时，请在备注栏注明英语水平等级及分数）。3、具有较高的中文写作水平。4、具有较强的组织协调能力和团队精神。5、计算机操作熟练。6、非2022年高校毕业生须专职从事翻译工作，并有大型国际会议同声传译经历。7、原则上应通过中联部翻译水平考试。8、网上报名时请务必按照我部网站考录公告要求填报资料。9、专业能力测试的内容为本专业外语能力测试，占综合成绩的比重为10%。,www.idcpc.gov.cn,010-83908009,,
009000,中央对外联络部,办公厅,中央党群机关,一级主任科员及以下（财务审计）,普通职位,其他职位,负责经费日常会计核算、管理、审计等有关工作。,100110004001,中央,中央机关及其省级直属机构综合管理类,2,财务管理、会计学、审计学,本科或硕士研究生,与最高学历相对应的学位,中共党员或共青团员,二年,无限制,是,5:1,北京市海淀区,北京市海淀区,1、大学英语六级425分以上或英语专业八级合格（网上报名时，请在备注栏注明英语水平等级及分数），能用英语独立开展工作。2、具有较高的文字水平。3、具有较强的组织协调能力和团队精神。4、计算机操作熟练。5、留学回国人员须拥有国内硕士研究生学历。6、网上报名时请务必按照我部网站考录公告要求填报资料。7、专业能力测试的内容为本专业知识能力测试，占综合成绩的比重为10%。,www.idcpc.gov.cn,010-83908009,,
014000,中央网信办,政策研究局,中央党群机关,业务处一级主任科员及以下,普通职位,其他职位,参与网信领域政策研究、文稿起草等工作,100110001001,中央,中央机关及其省级直属机构综合管理类,1,马克思主义哲学、马克思主义理论类,硕士研究生及以上,与最高学历相对应的学位,中共党员,二年,无限制,否,5:1,北京市,北京市,各学习阶段均要求有相应学历、学位；职位要求专业为报考者最高学历对应专业（须为主修专业）；可适应经常值班、加班工作。,http://www.cac.gov.cn,010-55635985,,
014000,中央网信办,网络综合治理局,中央党群机关,业务处一级主任科员及以下（一）,普通职位,其他职位,参与网信领域立法、执法等工作,100110002001,中央,中央机关及其省级直属机构综合管理类,1,法学、法律,仅限硕士研究生,与最高学历相对应的学位,中共党员,二年,无限制,否,5:1,北京市,北京市,各学习阶段均要求有相应学历、学位；职位要求专业为报考者最高学历对应专业（须为主修专业），此处“法学”为特指，不包括授予法学学位的政治学类、社会学类、公安学类专业，亦不包括法学类下设的监狱学、司法警察学等专业；可适应经常值班、加班工作。,http://www.cac.gov.cn,010-55635985,,
014000,中央网信办,网络综合治理局,中央党群机关,业务处一级主任科员及以下（二）,普通职位,其他职位,参与网信领域新经济新业态监管等工作,100110002002,中央,中央机关及其省级直属机构综合管理类,1,产业经济学、金融学、数字经济,仅限硕士研究生,与最高学历相对应的学位,中共党员,二年,无限制,否,5:1,北京市,北京市,各学习阶段均要求有相应学历、学位；职位要求专业为报考者最高学历对应专业（须为主修专业）；可适应经常值班、加班工作。,http://www.cac.gov.cn,010-55635985,,
014000,中央网信办,财务局,中央党群机关,业务处一级主任科员及以下,普通职位,其他职位,参与机关财务管理等工作,100110003001,中央,中央机关及其省级直属机构综合管理类,1,财务管理、会计学、审计学,硕士研究生及以上,与最高学历相对应的学位,中共党员,二年,无限制,否,5:1,北京市,北京市,各学习阶段均要求有相应学历、学位；职位要求专业为报考者最高学历对应专业（须为主修专业）；可适应经常值班、加班工作。,http://www.cac.gov.cn,010-55635985,,
014000,中央网信办,互联网舆情中心,中央党群机关参照公务员法管理事业单位,业务处一级主任科员及以下,普通职位,其他职位,参与舆情分析相关工作,100210101001,中央,中央机关及其省级直属机构综合管理类,1,政治学类、社会学、汉语言文学、新闻学、传播学,硕士研究生及以上,与最高学历相对应的学位,中共党员,无限制,无限制,否,5:1,北京市,北京市,各学习阶段均要求有相应学历、学位；职位要求专业为报考者最高学历对应专业（须为主修专业），此处“社会学”为特指，不包括社会学类下设的人类学、家政学、民族学等专业；可适应经常值班、加班工作。,http://www.cac.gov.cn,010-55635985,,
016000,中央台办,秘书局国资处,中央党群机关,一级主任科员及以下,普通职位,其他职位,无,100110001001,中央,中央机关及其省级直属机构综合管理类,1,会计、审计类,硕士研究生及以上,与最高学历相对应的学位,中共党员,二年,无限制,否,5:1,北京市,北京市,有会计、审计相关工作经验,http://www.gwytb.gov.cn,010-83912203,010-83912246,010-83912303
016000,中央台办,业务司局,中央党群机关,一级主任科员及以下,普通职位,其他职位,无,100110002001,中央,中央机关及其省级直属机构综合管理类,5,政治、法律、经济、新闻传播类,硕士研究生及以上,与最高学历相对应的学位,中共党员,二年,无限制,否,5:1,北京市,北京市,,http://www.gwytb.gov.cn,010-83912203,010-83912246,010-83912303
020000,中央和国家机关工委,中央和国家机关党校,中央党群机关参照公务员法管理事业单位,业务部门一级主任科员及以下,普通职位,其他职位,主要从事教学设计、教学资源协调、教学评估和学员管理等工作。,100210002001,中央,中央机关及其省级直属机构综合管理类,2,人文社科类,硕士研究生及以上,与最高学历相对应的学位,中共党员,无限制,无限制,是,5:1,北京市昌平区,北京市西城区,1.本科、研究生阶段均具有相应学历学位；2.有较强的文字综合能力和组织协调能力；3.专业能力测试占综合成绩的15%，主要测查公文写作能力；4.能适应24小时值班需要。,http://www.qizhiwang.org.cn/,010-55603547,010-83087459,
020000,中央和国家机关工委,老干部活动中心,中央党群机关参照公务员法管理事业单位,综合管理岗一级主任科员及以下,普通职位,其他职位,主要从事文稿起草、行政管理等工作。,100210003001,中央,中央机关及其省级直属机构综合管理类,2,哲学、文学、法学、历史学、经济学等人文社科类专业,本科或硕士研究生,与最高学历相对应的学位,中共党员,无限制,无限制,是,5:1,北京市东城区,北京市西城区,1.本科、研究生阶段均具有相应学历学位；2.有较强的文字综合能力和组织协调能力；3.专业能力测试占综合成绩的15%，主要测查公文写作能力。,http://www.qizhiwang.org.cn/,010-55603547,010-83087459,
024000,中央党史和文献研究院,研究部1,中央党群机关参照公务员法管理事业单位,编研岗一级主任科员及以下,普通职位,其他职位,主要从事党史和文献编辑与研究工作,100210001001,中央,中央机关及其省级直属机构综合管理类,5,中共党史、中国近现代史、政治经济学、经济思想史、马克思主义理论（思想政治教育除外）、汉语言文学、外交学、军事思想及军事历史等相关专业,硕士研究生及以上,与最高学历相对应的学位,中共党员,无限制,无限制,是,5:1,北京市,北京市,非应届毕业生应具有2年以上党史和文献编辑与研究相关工作经历。专业能力测试的内容为党史和文献业务，占综合成绩的比重为15%。,www.dswxyjy.org.cn,010-83086987,010-55602468,
025000,中国外文局,办公室,中央党群机关参照公务员法管理事业单位,综合管理处一级主任科员及以下,普通职位,其他职位,整理、上报有关工作信息和报告；起草、处理、流转机关公文；参与组织有关会议和活动；做好文档、值班、人才队伍有关日常管理工作。,100210001001,中央,中央机关及其省级直属机构综合管理类,3,学科门类为哲学、法学、文学、历史学、管理学的相关专业,硕士研究生及以上,与最高学历相对应的学位,中共党员,无限制,无限制,是,5:1,北京市西城区,北京市西城区,具有一定的分析归纳、综合协调、公文写作、语言沟通能力；做事严谨细致，能够根据工作需要长期值夜班；具有较高外语水平。专业能力测试范围：时事政治、综合知识、文稿起草、分析归纳等水平。专业能力测试成绩占综合成绩的15%。,www.cipg.org.cn,010-68995870,,
026000,中国浦东干部学院,办公厅,中央党群机关参照公务员法管理事业单位,财务与资产管理处一级主任科员及以下,普通职位,其他职位,从事财务核算相关工作,100210001001,中央,中央机关及其省级直属机构综合管理类,1,财政学、会计学,本科及以上,与最高学历相对应的学位,中共党员,三年,无限制,否,5:1,上海市浦东新区,上海市浦东新区,具备会计相关工作经历,www.celap.org.cn,021-28288073,021-28289861,
026000,中国浦东干部学院,人力资源部（机关党委）,中央党群机关参照公务员法管理事业单位,工资福利处（综合处）一级主任科员及以下,普通职位,其他职位,从事综合管理类事务,100210002001,中央,中央机关及其省级直属机构综合管理类,2,法学类、公共管理类、中国语言文学类,硕士研究生及以上,与最高学历相对应的学位,中共党员,二年,无限制,否,5:1,上海市浦东新区,上海市浦东新区,具备较强的沟通协调能力和较好的文字功底,www.celap.org.cn,021-28288073,021-28289861,
